property_type,room_type,accommodates,bathrooms,bedrooms,amenities,price,latitude,longitude,distancia_al_centro,zona,zona_0,zona_1,zona_2
House,Private room,2,1.0,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Free Parking on Premises"",""Hot Tub"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",65,47.6730040068033,-122.385004761091,8.424479195334373,1,False,True,False
House,Entire home/apt,6,2.5,3,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",375,47.6703945341616,-122.393897001396,8.51507159905307,1,False,True,False
House,Entire home/apt,3,1.0,1,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Gym,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher""}",97,47.6758215175845,-122.389710130628,8.868977592850884,1,False,True,False
Condominium,Entire home/apt,2,1.0,1,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",145,47.672284462169,-122.382313538319,8.259722691825676,1,False,True,False
Apartment,Entire home/apt,5,1.0,2,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",129,47.6722723724429,-122.384132212841,8.321855180897726,1,False,True,False
House,Entire home/apt,6,1.5,3,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",197,47.6757502447394,-122.376579929962,8.424224737044954,1,False,True,False
Apartment,Entire home/apt,2,1.0,1,"{""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Dog(s),Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,""Hair Dryer""}",120,47.6726021249873,-122.388441491317,8.510594687345687,1,False,True,False
Apartment,Entire home/apt,4,1.0,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",200,47.6667667836704,-122.381242651872,7.680168100361125,1,False,True,False
Apartment,Entire home/apt,5,2.0,2,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",135,47.6755008417705,-122.388906313867,8.808455201880541,1,False,True,False
House,Private room,2,1.0,1,"{TV,Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",70,47.6757576432651,-122.378798304876,8.49248721681736,1,False,True,False
Apartment,Entire home/apt,2,1.0,1,"{Internet,""Wireless Internet"",Kitchen,Gym,""Elevator in Building"",Heating,Washer,Dryer,Essentials}",150,47.667800586827,-122.388300162972,8.046388433668028,1,False,True,False
Apartment,Entire home/apt,3,1.0,1,"{TV,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",200,47.6693712900943,-122.376287764674,7.768965939900116,1,False,True,False
Townhouse,Private room,2,1.0,1,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",60,47.6689608758032,-122.393876944633,8.381113344959592,1,False,True,False
House,Entire home/apt,5,3.0,3,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Shampoo}",180,47.6716877057829,-122.392558589183,8.582251523351413,1,False,True,False
Apartment,Private room,3,1.0,1,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",69,47.6718099815905,-122.383437180537,8.251971155347588,1,False,True,False
Apartment,Entire home/apt,3,1.0,0,"{TV,""Wireless Internet"",Kitchen,""Pets Allowed"",""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron}",90,47.6650223298999,-122.38279676983,7.568826222359159,1,False,True,False
Apartment,Entire home/apt,2,1.0,1,{},80,47.6689892082273,-122.395145280933,8.436885343617243,1,False,True,False
House,Entire home/apt,5,1.5,2,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",150,47.6716656787791,-122.377912326343,8.051736228169776,1,False,True,False
House,Entire home/apt,6,1.5,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",195,47.6705814220057,-122.382211161497,8.08819098721739,1,False,True,False
House,Entire home/apt,5,3.0,2,"{TV,Internet,""Wireless Internet"",Kitchen,""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",224,47.671458070061,-122.379174493149,8.071990236252132,1,False,True,False
House,Entire home/apt,3,1.0,2,"{TV,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials}",115,47.6715597705885,-122.382703988201,8.201704245877314,1,False,True,False
House,Private room,2,1.0,1,"{Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials}",55,47.6728350402853,-122.387471628494,8.497140890882648,1,False,True,False
House,Entire home/apt,8,2.5,4,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Hot Tub"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",338,47.6739712878268,-122.389380541684,8.677738176744807,1,False,True,False
House,Entire home/apt,2,1.0,1,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),""Hot Tub"",Heating,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",79,47.6736070968278,-122.393802859361,8.812818737971405,1,False,True,False
House,Private room,2,1.0,1,"{Internet,""Wireless Internet"",""Pets live on this property"",Cat(s),Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",80,47.6693986922116,-122.389254040532,8.235281960363498,1,False,True,False
Townhouse,Entire home/apt,2,1.0,0,"{TV,""Wireless Internet"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",85,47.6721766977671,-122.390361687226,8.542645144256406,1,False,True,False
House,Entire home/apt,2,1.0,1,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,Essentials,Shampoo}",80,47.6734996227843,-122.386963570126,8.543142135087555,1,False,True,False
Loft,Private room,3,1.0,1,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Pets live on this property"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",49,47.6693444255161,-122.386539146537,8.125534491943565,1,False,True,False
House,Entire home/apt,4,2.5,3,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Gym,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",100,47.6719218015198,-122.380656819594,8.167510004920384,1,False,True,False
Apartment,Entire home/apt,2,1.0,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector""}",79,47.6693454370765,-122.396973465086,8.547282718482093,1,False,True,False
Apartment,Entire home/apt,2,1.0,0,"{""Wireless Internet"",Kitchen,Heating,""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Iron}",75,47.6674639777818,-122.37825532356,7.6437646314496055,1,False,True,False
House,Private room,2,1.0,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Pets live on this property"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer""}",57,47.6718119734913,-122.388981343315,8.454949142913797,1,False,True,False
Apartment,Entire home/apt,4,1.0,1,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",99,47.6708204627336,-122.370511081838,7.742834219231158,1,False,True,False
Apartment,Private room,1,1.0,1,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials}",55,47.6637344037255,-122.362080101216,6.782026468387826,1,False,True,False
Apartment,Entire home/apt,2,1.0,1,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating}",96,47.6675968033201,-122.364701653496,7.252619552563575,1,False,True,False
House,Entire home/apt,4,1.0,1,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",99,47.6705323831232,-122.365318465871,7.575750506490271,1,False,True,False
House,Entire home/apt,4,1.0,2,"{Internet,""Wireless Internet"",""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Fire Extinguisher"",Essentials,Shampoo}",79,47.6667667749328,-122.36882353054,7.277558557593399,1,False,True,False
House,Entire home/apt,2,1.0,1,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer}",115,47.6723539753727,-122.366174899877,7.788165308753501,1,False,True,False
House,Entire home/apt,10,2.5,3,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",350,47.6658368658674,-122.370132309027,7.22036991902628,1,False,True,False
House,Entire home/apt,6,3.0,3,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",295,47.674333084712,-122.375677984625,8.2527195372988,1,False,True,False
House,Private room,2,1.5,1,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",70,47.6726917380166,-122.373558609344,8.022376427999356,1,False,True,False
House,Private room,2,1.0,1,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Gym,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",""Hair Dryer"",""Laptop Friendly Workspace""}",53,47.6752905612513,-122.370474086749,8.2050836262683,1,False,True,False
House,Entire home/apt,4,1.0,2,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,Washer,Dryer,Essentials}",110,47.6689933945625,-122.362860302121,7.354287923294502,1,False,True,False
House,Entire home/apt,4,1.0,2,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials}",225,47.6687947498971,-122.361612535626,7.304312140882157,1,False,True,False
House,Private room,2,1.5,1,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,Iron}",35,47.6738823220936,-122.37462627764,8.1755337600548,1,False,True,False
House,Private room,2,1.0,1,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",55,47.6657873438521,-122.36199230817,6.995592395960842,1,False,True,False
Townhouse,Private room,2,1.5,1,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,Hangers,Iron}",45,47.6722826298074,-122.373161645433,7.968886946547606,1,False,True,False
House,Entire home/apt,8,1.0,2,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",133,47.6688084607526,-122.366261789658,7.419294194249002,1,False,True,False
Apartment,Private room,2,1.0,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",65,47.6683239629499,-122.371821165881,7.524521636047917,1,False,True,False
Apartment,Private room,1,2.0,1,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials}",61,47.6723724035658,-122.362841677272,7.71140181991317,1,False,True,False
Apartment,Entire home/apt,2,1.0,1,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher""}",70,47.6709286530948,-122.366781780871,7.654098854971903,1,False,True,False
House,Private room,1,1.0,1,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door""}",52,47.672616713549,-122.374392720472,8.039261970916726,1,False,True,False
Apartment,Private room,2,1.0,1,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Washer,Dryer,""Smoke Detector"",Essentials}",50,47.6727172754441,-122.361417131313,7.716752401672444,1,False,True,False
House,Entire home/apt,2,1.0,1,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",149,47.6645492128735,-122.36820885545,7.03210557620384,1,False,True,False
Apartment,Entire home/apt,2,1.0,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Essentials,Shampoo}",89,47.6717143402938,-122.365887597948,7.713909423669022,1,False,True,False
House,Entire home/apt,10,2.0,3,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit""}",225,47.6668678529619,-122.364031308682,7.15935324972634,1,False,True,False
Apartment,Entire home/apt,3,1.0,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",120,47.6680705341341,-122.362086159981,7.238638768548375,1,False,True,False
House,Entire home/apt,2,1.0,0,"{""Wireless Internet"",Kitchen,""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",85,47.6721236854661,-122.365009373613,7.735548081053403,1,False,True,False
House,Private room,4,1.5,1,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Shampoo,Hangers,Iron}",80,47.6735840407829,-122.37381429203,8.1212775152684,1,False,True,False
House,Entire home/apt,3,1.0,1,"{TV,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",89,47.6633783836295,-122.364691497102,6.812772949316921,1,False,True,False
House,Entire home/apt,4,1.0,1,"{TV,Internet,""Wireless Internet"",Kitchen,""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",99,47.6693413880721,-122.36626412798,7.474971118360092,1,False,True,False
Apartment,Entire home/apt,4,1.0,1,"{TV,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",110,47.664937156318,-122.36167965105,6.898537136273824,1,False,True,False
House,Entire home/apt,6,1.0,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",180,47.6688446669857,-122.368379306453,7.479591618570134,1,False,True,False
Apartment,Entire home/apt,4,1.0,1,"{""Wireless Internet"",""Wheelchair Accessible"",Kitchen,Breakfast,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Safety Card"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Laptop Friendly Workspace""}",70,47.668937521955,-122.373339227217,7.632783811596164,1,False,True,False
